OTU,MFD004-1-F1,MFD004-1-F2,MFD004-1-F3,MFD004-1-S1,MFD004-1-S2,MFD004-1-S3,MFD004-2-F1,MFD004-2-F2,MFD004-2-F3,MFD004-2-S1,MFD004-2-S2,MFD004-2-S3,MFD004-3-F1,MFD004-3-F2,MFD004-3-F3,MFD004-3-S1,MFD004-3-S2,MFD004-3-S3,MFD004-4-F1,MFD004-4-F2,MFD004-4-F3,MFD004-4-S1,MFD004-4-S2,MFD004-5-F1,MFD004-5-F2,MFD004-5-F3,MFD004-5-S1,MFD004-5-S2,MFD004-5-S3,MFD004-PCR-NEG-S,MFD004-PCR-POS-F,MFD004-PCR-POS-S,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,denovo_s_148825
OTU_4585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,denovo_s_15005
OTU_4586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,4,2,8,0,0,0,0,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,denovo_s_2527
OTU_4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,denovo_s_37477
OTU_4588,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,denovo_s_43982
OTU_4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,denovo_s_62456
OTU_4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,denovo_s_74649
OTU_4591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,denovo_s_74727
OTU_4592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,denovo_s_81519
OTU_4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,denovo_s_88197
OTU_4594,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Nitrospirota,Thermodesulfovibrionia,,,,
OTU_4595,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Nitrospirota,Thermodesulfovibrionia,denovo_o_4278,,,
OTU_4596,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Nitrospirota,Thermodesulfovibrionia,denovo_o_4278,denovo_f_42713,denovo_g_74653,
OTU_4597,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Nitrospirota,Thermodesulfovibrionia,denovo_o_4278,denovo_f_42713,denovo_g_74653,denovo_s_164132
OTU_4598,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Nitrospirota,Thermodesulfovibrionia,denovo_o_4278,denovo_f_5103,,
OTU_4599,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Nitrospirota,Thermodesulfovibrionia,denovo_o_4278,denovo_f_5103,denovo_g_21074,
OTU_4600,8,4,2,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Nitrospirota,Thermodesulfovibrionia,denovo_o_4278,denovo_f_5103,denovo_g_21074,denovo_s_21074
OTU_4601,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Bacteria,Nitrospirota,Thermodesulfovibrionia,denovo_o_4278,denovo_f_5103,denovo_g_30311,denovo_s_87187
OTU_4602,20,15,21,25,24,33,6,7,6,6,2,2,0,6,7,5,11,5,2,0,0,0,0,8,10,8,14,12,4,0,24,43,Bacteria,Patescibacteria,,,,,
OTU_4603,3,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,9,Bacteria,Patescibacteria,ABY1,,,,
OTU_4604,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Bacteria,Patescibacteria,ABY1,Ca_Falkowbacteria,,,
OTU_4605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Bacteria,Patescibacteria,ABY1,Ca_Falkowbacteria,denovo_f_106759,denovo_g_142372,
OTU_4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Bacteria,Patescibacteria,ABY1,Ca_Falkowbacteria,denovo_f_106759,denovo_g_142372,denovo_s_142372
OTU_4607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,Bacteria,Patescibacteria,ABY1,Ca_Falkowbacteria,denovo_f_52583,denovo_g_69944,denovo_s_164967
OTU_4608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Patescibacteria,ABY1,Ca_Falkowbacteria,denovo_f_77288,,
OTU_4609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Patescibacteria,ABY1,Ca_Falkowbacteria,denovo_f_77288,denovo_g_129858,denovo_s_129858
OTU_4610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,Bacteria,Patescibacteria,ABY1,Ca_Kerfeldbacteria,,,
OTU_4611,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,ABY1,Ca_Kerfeldbacteria,denovo_f_53341,denovo_g_53341,denovo_s_53341
OTU_4612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,Patescibacteria,ABY1,Ca_Kerfeldbacteria,denovo_f_65866,,
OTU_4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Patescibacteria,ABY1,Ca_Kerfeldbacteria,denovo_f_65866,denovo_g_65866,
OTU_4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,Bacteria,Patescibacteria,ABY1,Ca_Kerfeldbacteria,denovo_f_65866,denovo_g_65866,denovo_s_65866
OTU_4615,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,ABY1,Ca_Magasanikbacteria,,,
OTU_4616,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,ABY1,Ca_Magasanikbacteria,denovo_f_33578,denovo_g_140347,denovo_s_140347
OTU_4617,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,ABY1,Ca_Magasanikbacteria,denovo_f_33578,denovo_g_33578,denovo_s_33578
OTU_4618,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,ABY1,Ca_Magasanikbacteria,denovo_f_84132,,
OTU_4619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Patescibacteria,ABY1,Ca_Magasanikbacteria,denovo_f_84132,denovo_g_144013,
OTU_4620,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Berkelbacteria,,,,
OTU_4621,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,CPR2,,,,
OTU_4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,10,Bacteria,Patescibacteria,Dojkabacteria,,,,
OTU_4623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,8,Bacteria,Patescibacteria,Dojkabacteria,denovo_o_13879,,,
OTU_4624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,Bacteria,Patescibacteria,Dojkabacteria,denovo_o_13879,denovo_f_44153,,
OTU_4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,Bacteria,Patescibacteria,Dojkabacteria,denovo_o_13879,denovo_f_44153,denovo_g_44153,
OTU_4626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,83,Bacteria,Patescibacteria,Dojkabacteria,denovo_o_13879,denovo_f_44153,denovo_g_44153,denovo_s_44153
OTU_4627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Patescibacteria,Dojkabacteria,denovo_o_13879,denovo_f_44153,denovo_g_44153,denovo_s_45229
OTU_4628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Bacteria,Patescibacteria,Dojkabacteria,denovo_o_13879,denovo_f_44153,denovo_g_69966,
OTU_4629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,51,Bacteria,Patescibacteria,Dojkabacteria,denovo_o_13879,denovo_f_44153,denovo_g_75026,denovo_s_75026
OTU_4630,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Dojkabacteria,denovo_o_14614,,,
OTU_4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Patescibacteria,Dojkabacteria,denovo_o_15992,,,
OTU_4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,Bacteria,Patescibacteria,Dojkabacteria,denovo_o_17182,denovo_f_17182,denovo_g_81974,denovo_s_81974
OTU_4633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,Bacteria,Patescibacteria,Gracilibacteria,,,,
OTU_4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_SR1,,,
OTU_4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_SR1,denovo_f_11408,,
OTU_4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_SR1,denovo_f_11408,denovo_g_11408,denovo_s_11408
OTU_4637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_SR1,denovo_f_34959,,
OTU_4638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_SR1,denovo_f_34959,denovo_g_115746,
OTU_4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_SR1,denovo_f_34959,denovo_g_115746,denovo_s_115746
OTU_4640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_SR1,denovo_f_34959,denovo_g_34959,denovo_s_34959
OTU_4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Bacteria,Patescibacteria,Gracilibacteria,denovo_o_12128,denovo_f_44993,denovo_g_44993,
OTU_4642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Bacteria,Patescibacteria,Gracilibacteria,denovo_o_17380,denovo_f_17380,,
OTU_4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bacteria,Patescibacteria,Gracilibacteria,denovo_o_17380,denovo_f_17380,denovo_g_17380,
OTU_4644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Gracilibacteria,denovo_o_30434,,,
OTU_4645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,Bacteria,Patescibacteria,Gracilibacteria,denovo_o_30434,denovo_f_30434,,
OTU_4646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Patescibacteria,Gracilibacteria,denovo_o_30434,denovo_f_30434,denovo_g_43424,
OTU_4647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Bacteria,Patescibacteria,Gracilibacteria,denovo_o_30434,denovo_f_30434,denovo_g_43424,denovo_s_43424
OTU_4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,,,
OTU_4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,denovo_f_2766,,
OTU_4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,denovo_f_2766,denovo_g_11354,denovo_s_175822
OTU_4651,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,11,Bacteria,Patescibacteria,Microgenomatia,,,,
OTU_4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Patescibacteria,Microgenomatia,Ca_Gottesmanbacteria,denovo_f_45726,denovo_g_45726,denovo_s_45726
OTU_4653,0,0,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Levybacteria,,,
OTU_4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Levybacteria,denovo_f_109713,denovo_g_151018,denovo_s_151018
OTU_4655,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Levybacteria,denovo_f_11828,,
OTU_4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Levybacteria,denovo_f_11828,denovo_g_11828,denovo_s_11828
OTU_4657,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Levybacteria,denovo_f_11828,denovo_g_139796,
OTU_4658,0,5,0,0,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Levybacteria,denovo_f_11828,denovo_g_139796,denovo_s_139796
OTU_4659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Bacteria,Patescibacteria,Microgenomatia,Ca_Levybacteria,denovo_f_5873,denovo_g_41531,denovo_s_41531
OTU_4660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,Patescibacteria,Microgenomatia,Ca_Levybacteria,denovo_f_5873,denovo_g_5873,denovo_s_5873
OTU_4661,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Levybacteria,denovo_f_65440,,
OTU_4662,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Levybacteria,denovo_f_65440,denovo_g_112612,denovo_s_112612
OTU_4663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,4,Bacteria,Patescibacteria,Microgenomatia,Ca_Pacebacteria,,,
OTU_4664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,Patescibacteria,Microgenomatia,Ca_Pacebacteria,denovo_f_48433,denovo_g_48433,
OTU_4665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,Bacteria,Patescibacteria,Microgenomatia,Ca_Pacebacteria,denovo_f_48433,denovo_g_48433,denovo_s_48433
OTU_4666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Pacebacteria,denovo_f_82534,denovo_g_122406,denovo_s_122406
OTU_4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Bacteria,Patescibacteria,Microgenomatia,Ca_Roizmanbacteria,denovo_f_176753,denovo_g_176753,denovo_s_176753
OTU_4668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Patescibacteria,Microgenomatia,Ca_Roizmanbacteria,denovo_f_50605,,
OTU_4669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Roizmanbacteria,denovo_f_50605,denovo_g_50605,denovo_s_50605
OTU_4670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,Bacteria,Patescibacteria,Microgenomatia,Ca_Shapirobacteria,,,
OTU_4671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Bacteria,Patescibacteria,Microgenomatia,Ca_Shapirobacteria,denovo_f_11859,,
OTU_4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Bacteria,Patescibacteria,Microgenomatia,Ca_Shapirobacteria,denovo_f_11859,denovo_g_14722,denovo_s_14722
OTU_4673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,Bacteria,Patescibacteria,Microgenomatia,Ca_Shapirobacteria,denovo_f_164182,,
OTU_4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Patescibacteria,Microgenomatia,Ca_Shapirobacteria,denovo_f_83409,,
OTU_4675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,Patescibacteria,Microgenomatia,Ca_Shapirobacteria,denovo_f_83409,denovo_g_87516,denovo_s_87516
OTU_4676,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Bacteria,Patescibacteria,Microgenomatia,Ca_Woesebacteria,,,
OTU_4677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,Bacteria,Patescibacteria,Microgenomatia,Ca_Woesebacteria,denovo_f_131945,denovo_g_131945,denovo_s_131945
OTU_4678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Woesebacteria,denovo_f_15236,,
OTU_4679,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Woesebacteria,denovo_f_15236,denovo_g_141687,denovo_s_141687
OTU_4680,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Woesebacteria,denovo_f_15236,denovo_g_18208,
OTU_4681,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Woesebacteria,denovo_f_15236,denovo_g_18208,denovo_s_18208
OTU_4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Patescibacteria,Microgenomatia,Ca_Woesebacteria,denovo_f_54158,,
OTU_4683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,Bacteria,Patescibacteria,Microgenomatia,Ca_Woesebacteria,denovo_f_87456,denovo_g_87456,denovo_s_87456
OTU_4684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Woykebacteria,denovo_f_20359,,
OTU_4685,39,12,20,33,38,54,23,12,9,2,7,2,4,2,14,11,11,15,0,2,2,4,0,10,11,14,9,17,10,0,15,28,Bacteria,Patescibacteria,Parcubacteria,,,,
OTU_4686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Bacteria,Patescibacteria,Parcubacteria,32-520,denovo_f_48438,denovo_g_48438,
OTU_4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Bacteria,Patescibacteria,Parcubacteria,32-520,denovo_f_48438,denovo_g_48438,denovo_s_48438
OTU_4688,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Parcubacteria,Ca_Adlerbacteria,,,
OTU_4689,2,0,9,2,0,8,0,0,0,0,2,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Parcubacteria,Ca_Adlerbacteria,denovo_f_66055,,
OTU_4690,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Parcubacteria,Ca_Adlerbacteria,denovo_f_66055,denovo_g_114174,
OTU_4691,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Parcubacteria,Ca_Adlerbacteria,denovo_f_66055,denovo_g_114174,denovo_s_114174
OTU_4692,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Parcubacteria,Ca_Adlerbacteria,denovo_f_66055,denovo_g_160027,
OTU_4693,2,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Parcubacteria,Ca_Adlerbacteria,denovo_f_66055,denovo_g_160027,denovo_s_160027
OTU_4694,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Parcubacteria,Ca_Adlerbacteria,denovo_f_66055,denovo_g_174994,
OTU_4695,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Patescibacteria,Parcubacteria,Ca_Adlerbacteria,denovo_f_66055,denovo_g_66055,denovo_s_66055
